Date,SnP Return,0,5,10,15,20,25,30,35,40
7/5/2014,0.005600755,0.009672725,0.008804268,0.007725402,0.007028787,0.00665964,0.007062285,0.004771858,0.008706505,0.004637712
8/5/2014,-0.001374569,0.002900401,0.000903167,0.002268734,-0.001141786,0.000573461,0.00196099,0.001416669,0.001887918,-0.000677287
9/5/2014,0.001518323,0.005410967,0.005648661,0.004008891,0.000750969,0.003199776,0.006108651,0.004005054,0.005332746,0.003768521
12/5/2014,0.009626256,0.004283739,0.005607157,0.005060994,0.002988394,0.004537847,0.006947517,0.005699014,0.007899383,0.004306763
13/5/2014,0.000421669,0.003389028,0.00324342,0.000331481,-0.000508812,0.003095195,0.003488378,0.002200186,0.004842485,0.002349067
14/5/2014,-0.00471209,0.003230485,0.002782885,0.00267276,-0.001020572,0.001015048,0.002815466,0.000111118,0.002310892,-0.000499942
15/5/2014,-0.009405904,0.00271398,0.000606643,0.000667169,-0.001683148,-4.91E-05,0.002582621,0.00064168,0.003134596,0.00104805
16/5/2014,0.003739962,0.004740132,0.004870906,0.006000289,0.000267933,0.003306126,0.003500258,0.001806054,0.004245368,0.001965863
19/5/2014,0.003837414,0.003892822,0.004092894,0.003857843,0.003317688,0.006047057,0.006491569,0.004626284,0.007474652,0.003774079
20/5/2014,-0.006519605,0.002788136,0.002101989,0.001630953,-0.001123027,0.000277996,0.002222648,0.001005131,0.000933896,-0.002109155
21/5/2014,0.00808334,0.006098046,0.005056483,0.0041644,0.001537161,0.003352936,0.006476338,0.005425648,0.006991279,0.004099562
22/5/2014,0.002359444,0.003874657,0.002828866,0.0025221,0.000109519,0.002076955,0.006176583,0.003599826,0.004929535,0.003160431
23/5/2014,0.004239393,0.003647525,0.004798413,0.004238483,0.002147184,0.004217444,0.005397398,0.003906222,0.007507835,0.003419633
27/5/2014,0.00596995,0.005420024,0.005625366,0.004086134,0.002819509,0.004267331,0.004368264,0.002434788,0.004522718,0.00260688
28/5/2014,-0.001114693,0.004601349,0.002626785,0.001654818,0.001781343,0.002425991,0.002127498,0.001959506,0.003697111,-0.000357426
29/5/2014,0.005352759,0.00467282,0.004586333,0.003390738,0.002394617,0.005443381,0.005598435,0.00413296,0.006131671,0.004170173
30/5/2014,0.00184198,0.006773192,0.005427864,0.005670032,0.00109069,0.003374897,0.004059217,0.002123721,0.003770894,0.002286926
2/6/2014,0.000727562,0.004602272,0.003323213,0.003839119,0.000569001,0.003210452,0.004039672,0.001897381,0.003704494,0.002529127
3/6/2014,-0.000379289,0.003087656,0.002424607,0.0027383,-0.000124216,0.000707017,0.003373783,0.000866393,0.005700257,0.001312948
4/6/2014,0.001889877,0.004902061,0.005015828,0.00286747,0.001601656,0.005226474,0.005478429,0.004429067,0.005835515,0.003783194
5/6/2014,0.006504082,0.003674412,0.005668139,0.003331351,0.002413361,0.003782596,0.004975433,0.003971626,0.006983493,0.002824861
6/6/2014,0.004617083,0.00487991,0.003305309,0.003187321,4.50E-05,0.002205043,0.005162789,0.003085698,0.005230304,0.002825876
9/6/2014,0.000938331,0.004024682,0.001920874,0.002229999,-0.001046757,0.000953078,0.003724683,0.001986011,0.003388309,0.000352672
10/6/2014,-0.000246014,0.004003727,0.004032358,0.00358767,-1.99E-06,0.003064077,0.003662543,0.002817532,0.004988142,0.001406577
11/6/2014,-0.003543311,0.002495408,0.002431861,0.004401716,-0.001974318,0.000838254,0.003706786,0.003223347,0.004224116,0.002406131
12/6/2014,-0.007114139,0.000812969,0.001622888,-0.000480478,-0.001823054,0.001098255,0.00255909,0.000878033,0.002726332,-0.000374809
13/6/2014,0.003129659,0.004777185,0.004390043,0.004123402,0.001442423,0.003631522,0.004316776,0.00265374,0.004587349,0.001754463
16/6/2014,0.000836355,0.003602223,0.002848069,0.003147265,-0.001022859,0.000605401,0.001342945,0.001788087,0.000663669,-0.002313248
17/6/2014,0.002170212,0.005100564,0.005467637,0.004582892,0.001804787,0.004286054,0.004807829,0.003392457,0.006010094,0.002077829
18/6/2014,0.007689243,0.009445916,0.006679012,0.008759398,0.002801996,0.00451341,0.006014382,0.004348323,0.004839277,0.003194459
19/6/2014,0.001276663,0.003814189,0.004412485,0.002129393,-0.000240595,0.003227254,0.002682189,0.002128998,0.004350031,0.000480553
20/6/2014,0.001728564,0.003814271,0.003911802,0.004210673,5.03E-05,0.00186726,0.00530008,0.0037677,0.006790183,0.004903418
23/6/2014,-0.000132473,0.003148308,0.003395166,0.001750554,-8.66E-05,0.001316009,0.003674375,0.00077168,0.002488429,0.000648002
24/6/2014,-0.006456107,0.002463202,0.001047947,0.001874338,-0.000197369,0.002941822,0.010178276,-0.000685979,0.00238467,0.000744872
25/6/2014,0.004885558,0.004879227,0.003465016,0.004147086,0.002451274,0.004366421,0.00515357,0.005811361,0.007482746,0.003790942
26/6/2014,-0.001179579,0.002723979,0.001662513,0.002171395,-0.002050308,0.00186498,0.003929561,0.00168022,0.003727349,0.001204418
27/6/2014,0.001909045,0.004443463,0.00555767,0.005391757,0.001945519,0.004864313,0.006499846,0.003878045,0.006551392,0.002994379
30/6/2014,-0.000372326,0.003464131,0.003510209,0.002566644,0.002322264,0.005103325,0.004633564,0.003532594,0.006782825,0.002712292
1/7/2014,0.006655573,0.004874101,0.006133639,0.00306743,0.001639548,0.004733401,0.006932043,0.006757981,0.00892733,0.006186794
2/7/2014,0.000658596,0.003392471,0.00518704,0.004040594,0.001536236,0.003434763,0.003605244,0.002862861,0.005745368,0.002490708
3/7/2014,0.00546455,0.00682698,0.005908791,0.005723824,0.004385061,0.006083213,0.006087842,0.004146834,0.006901583,0.004901026
7/7/2014,-0.003931239,0.003275096,0.002412657,0.000969229,-0.001443522,0.000861992,0.002159233,5.10E-07,0.002122717,6.64E-05
8/7/2014,-0.007073762,0.005359613,0.002450049,0.00321304,-0.002996871,-0.001065514,0.002246046,-0.000148237,0.000308217,0.000300483
9/7/2014,0.004633516,0.004394549,0.00474051,0.002696636,0.001510888,0.003021046,0.006493485,0.004124254,0.00607698,0.004640421
10/7/2014,-0.004139628,0.004919482,0.003769968,0.004060206,0.001149154,0.001911152,0.003866922,-0.000609325,0.002631389,-0.000313535
11/7/2014,0.001469842,0.006030609,0.003801673,0.003211341,-0.000674378,0.000640757,0.004556451,0.001190277,0.003370105,0.001344396
14/7/2014,0.004831861,0.005494249,0.006622392,0.006511933,0.004227522,0.006082812,0.006933272,0.005345732,0.010098676,0.006054762
