Date,True,Predicted
2015-01-05,-0.0184472134761,-0.0124832422157
2015-01-06,-0.00893325483919,-0.00904792752468
2015-01-07,0.011562735816,0.0116890521006
2015-01-08,0.0177301685361,0.0142742733655
2015-01-09,-0.00843932215299,-0.0055815538822
2015-01-12,-0.00812661692659,-0.00695808010776
2015-01-13,-0.00258188569812,0.000135877885383
2015-01-14,-0.00583002858817,-0.00678866376881
2015-01-15,-0.00929090321018,-0.00707347687536
2015-01-16,0.0133348931859,0.0126902756095
2015-01-20,0.0015487524913,0.00136324601369
2015-01-21,0.00472046487954,0.00137331893974
2015-01-22,0.0151543129617,0.0107811476153
2015-01-23,-0.00550665628784,-0.00878956925838
2015-01-26,0.00256516822694,0.00298684229519
2015-01-27,-0.0134782877843,-0.00584464588361
2015-01-28,-0.0135875029855,-0.0124507554784
2015-01-29,0.00948951714801,0.00838027943234
2015-01-30,-0.0130770991238,-0.00733353677608
2015-02-02,0.0128791703226,0.0129452266257
2015-02-03,0.0143362382277,0.0140276349928
2015-02-04,-0.00416470631283,-0.00165725677259
2015-02-05,0.0102388108234,0.0108998447052
2015-02-06,-0.00342402769472,-0.00422734546967
2015-02-09,-0.00425623956943,-0.00342998606716
2015-02-10,0.0106189797214,0.0079479121164
2015-02-11,-2.90342065519e-05,0.00201760844287
2015-02-12,0.00959829498499,0.00706973749814
2015-02-13,0.00406645934046,0.00663580553125
2015-02-17,0.00159629986164,0.00386319638103
2015-02-18,-0.000314358504147,-0.00228514757487
2015-02-19,-0.00106262196882,0.00479976525293
2015-02-20,0.00610784288445,0.00272215518602
2015-02-23,-0.000303385345276,-0.00164446920834
2015-02-24,0.00275497229909,0.00478060494399
2015-02-25,-0.000766016941598,6.41780192058e-05
2015-02-26,-0.00147711854172,0.00114714535423
2015-02-27,-0.00296068293759,-0.00178276564682
2015-03-02,0.00610623838038,0.00298139616172
2015-03-03,-0.00454887294391,-0.00444479261205
2015-03-04,-0.00439816123078,-0.00378821489738
2015-03-05,0.00119536536276,0.00506068365172
2015-03-06,-0.0142753562196,-0.0125599853463
2015-03-09,0.00393666241764,0.00746075037672
2015-03-10,-0.0171068211979,-0.0134227232347
2015-03-11,-0.00191952070346,-0.00254769203439
2015-03-12,0.0125227022377,0.0118214502185
2015-03-13,-0.00609323717441,-0.00703530155811
2015-03-16,0.0134429089961,0.0111764310697
2015-03-17,-0.0033256976557,-0.00437074662517
2015-03-18,0.0120851016448,0.0106929123194
2015-03-19,-0.00488448890259,-0.00114573259286
2015-03-20,0.00897238213196,0.00552049236226
2015-03-23,-0.00174725671038,0.00120088331726
2015-03-24,-0.00615834576099,-0.00318818656133
2015-03-25,-0.0146659264438,-0.0125491517178
2015-03-26,-0.00238033098805,-0.000554552892187
2015-03-27,0.00236576112412,0.000733076459146
2015-03-30,0.0121623823074,0.0112456099659
