Date,T39.SI,S59.SI,U96.SI,A17U.SI,N21.SI,U14.SI,U11.SI,S63.SI,O39.SI,C61U.SI,CC3.SI,MC0.SI,C09.SI,Y92.SI,BN4.SI,S58.SI,D05.SI,C52.SI,C38U.SI,Z74.SI,C31.SI,F34.SI,J36.SI,G13.SI,C07.SI,S51.SI,BS6.SI,H78.SI,E5H.SI,^STI
2014-01-02,3.69,4.477,4.863,1.7882,0.79019,5.65,18.9,3.53,8.51709,1.189,3.581,2.708,9.14,0.011,9.51759,2.87,15.2,1.795,1.594,3.27,2.79319,3.12,48.28,1.42393,32.4202,3.96,1.046,5.31,0.52258,3174.649902
2014-01-03,3.61,4.45,4.819,1.75599,0.77164,5.55,18.61,3.46,8.38322,1.169,3.555,2.662,8.98,0.011,9.37313,2.85,15.09,1.786,1.573,3.22,2.75619,3.083,47.64,1.40019,32.03406,3.943,1.029,5.29,0.51783,3131.469971
2014-01-06,3.62,4.45,4.863,1.76404,0.76793,5.56,18.57,3.49,8.25773,1.169,3.522,2.69,8.97,0.011,9.44111,2.83,15.12,1.746,1.581,3.16,2.73769,3.092,46.93,1.40969,32.13276,3.943,1.02,5.29,0.52733,3123.820068
2014-01-07,3.59,4.468,4.783,1.76404,0.76422,5.5,18.45,3.49,8.15733,1.173,3.539,2.662,8.93,0.011,9.5006,2.82,15.14,1.786,1.581,3.16,2.73769,3.065,47.54,1.40969,32.48308,3.943,1.029,5.34,0.51783,3120.879883
2014-01-08,3.59,4.468,4.828,1.7721,0.77164,5.57,18.79,3.52,8.1657,1.201,3.572,2.69,9.1,0.011,9.53459,2.87,15.44,1.804,1.577,3.17,2.75619,3.102,48.12,1.40969,32.77938,3.925,1.064,5.45,0.51783,3150.649902
2014-01-09,3.61,4.45,4.774,1.76404,0.76793,5.56,18.84,3.48,8.14896,1.21,3.597,2.727,9.12,0.011,9.39862,2.84,15.41,1.772,1.56,3.18,2.74694,3.092,48.29,1.42393,32.74346,3.907,1.073,5.52,0.50358,3145.409912
2014-01-10,3.63,4.468,4.801,1.75599,0.76793,5.6,18.73,3.49,8.15733,1.193,3.614,2.717,9.12,0.011,9.37313,2.86,15.44,1.777,1.564,3.18,2.73769,3.083,48.07,1.40969,32.77938,3.88,1.068,5.6,0.50358,3143.870117
2014-01-13,3.61,4.477,4.704,1.74793,0.77164,5.56,18.7,3.48,8.1406,1.197,3.564,2.717,9.13,0.011,9.33064,2.84,15.33,1.804,1.564,3.17,2.72845,3.046,48.51,1.41918,32.89618,3.826,1.09,5.59,0.50358,3135.48999
2014-01-14,3.58,4.468,4.766,1.73182,0.76422,5.53,18.49,3.48,8.1155,1.189,3.555,2.745,9.12,0.011,9.22867,2.84,15.31,1.764,1.556,3.14,2.70995,2.991,48.86,1.41918,33.74935,3.782,1.073,5.59,0.49883,3123.75
2014-01-15,3.58,4.441,4.766,1.75599,0.76793,5.47,18.45,3.47,8.1406,1.201,3.539,2.736,9.21,0.011,9.22017,2.81,15.41,1.755,1.577,3.15,2.70995,3.01,50.1,1.41918,35.38376,3.773,1.055,5.64,0.49883,3143.25
2014-01-16,3.58,4.432,4.739,1.73988,0.76051,5.47,18.35,3.45,8.13223,1.214,3.522,2.745,9.21,0.011,9.29665,2.84,15.45,1.746,1.564,3.15,2.7007,2.991,50.04,1.41443,35.89566,3.746,1.042,5.63,0.49408,3140.439941
2014-01-17,3.59,4.432,4.73,1.73182,0.76051,5.47,18.25,3.46,8.12386,1.222,3.513,2.736,9.17,0.011,9.35613,2.84,15.46,1.728,1.573,3.15,2.7007,3.01,51.04,1.39545,35.38376,3.755,1.064,5.73,0.50358,3147.330078
2014-01-20,3.58,4.432,4.739,1.75599,0.75309,5.45,18.15,3.49,8.09877,1.205,3.522,2.708,9.14,0.011,9.29665,2.83,15.47,1.706,1.573,3.12,2.69145,3.01,49.5,1.38595,35.13233,3.755,1.051,5.66,0.50358,3128.790039
2014-01-21,3.59,4.468,4.686,1.76404,0.74567,5.42,18.13,3.49,8.0904,1.21,3.539,2.699,9.12,0.011,9.31364,2.85,15.44,1.737,1.577,3.15,2.67295,2.982,50.37,1.39545,34.73724,3.782,1.046,5.71,0.49883,3133.76001
2014-01-22,3.61,4.45,4.739,1.75599,0.7568,5.48,18.14,3.5,8.07366,1.222,3.555,2.736,9.13,0.011,9.34764,2.86,15.24,1.746,1.585,3.16,2.6822,2.982,49.95,1.40494,35.05154,3.773,1.086,5.73,0.50358,3133.73999
2014-01-23,3.57,4.486,4.739,1.74399,0.72713,5.42,18.08,3.44,8.00674,1.189,3.555,2.717,9.03,0.011,9.24566,2.86,14.96,1.715,1.59,3.13,2.65445,2.954,48.91,1.37646,35.19521,3.755,1.073,5.57,0.49883,3100.23999
2014-01-24,3.56,4.477,4.695,1.72762,0.70857,5.45,17.98,3.44,7.94817,1.181,3.564,2.69,8.93,0.011,9.0757,2.85,14.81,1.71,1.585,3.15,2.61746,2.945,49.32,1.35748,33.68647,3.737,1.046,5.46,0.48933,3075.98999
2014-01-27,3.56,4.45,4.642,1.7358,0.70486,5.34,17.9,3.4,7.89797,1.201,3.513,2.662,8.81,0.011,8.93974,2.84,14.72,1.701,1.594,3.13,2.58971,2.899,47.62,1.33374,32.25852,3.665,1.037,5.43,0.48933,3042.429932
2014-01-28,3.6,4.45,4.704,1.75218,0.7197,5.36,18.09,3.44,7.92307,1.201,3.564,2.652,8.76,0.011,9.02472,2.81,14.8,1.724,1.611,3.17,2.58971,2.862,48.39,1.329,32.18669,3.665,1.033,5.49,0.48458,3062.409912
2014-01-29,3.59,4.415,4.642,1.76856,0.71228,5.43,17.98,3.44,7.83104,1.206,3.589,2.634,8.64,0.011,8.95673,2.81,14.68,1.741,1.6,3.16,2.58971,2.908,48.23,1.33849,31.87238,3.665,1.029,5.44,0.48933,3047.929932
2014-01-30,3.57,4.415,4.65,1.74399,0.70486,5.37,17.81,3.41,7.78084,1.198,3.581,2.615,8.4,0.011,8.83776,2.79,14.64,1.719,1.591,3.15,2.55271,2.871,48.04,1.31001,31.43232,3.63,1.011,5.39,0.49408,3027.219971
2014-02-03,3.55,4.397,4.606,1.71943,0.70486,5.25,17.62,3.36,7.67207,1.181,3.505,2.587,8.36,0.011,8.75279,2.75,14.7,1.724,1.57,3.12,2.55271,2.862,46.94,1.27204,30.86649,3.549,1.002,5.25,0.48458,2990.949951
2014-02-04,3.53,4.307,4.597,1.71124,0.69374,5.13,17.37,3.32,7.60514,1.181,3.505,2.569,8.33,0.011,8.65931,2.79,14.48,1.697,1.57,3.09,2.55271,2.853,46.63,1.27204,30.08525,3.522,0.985,5.46,0.47983,2965.800049
2014-02-05,3.53,4.262,4.677,1.72762,0.69003,5.2,17.34,3.29,7.6135,1.168,3.513,2.55,8.51,0.01,8.74429,2.81,14.37,1.688,1.549,3.07,2.54347,2.881,46.63,1.27679,30.05829,3.496,0.967,5.42,0.47983,2960.090088
2014-02-06,3.54,4.235,4.633,1.75218,0.71228,5.23,17.47,3.36,7.74737,1.172,3.547,2.569,8.63,0.011,8.75279,2.78,14.48,1.706,1.557,3.11,2.58971,2.927,46.94,1.27679,30.33668,3.594,0.985,5.38,0.48458,2988.27002
2014-02-07,3.56,4.2,4.65,1.75218,0.7197,5.29,17.71,3.39,7.78084,1.181,3.555,2.597,8.83,0.011,8.81227,2.79,14.53,1.706,1.553,3.14,2.60821,2.973,47.48,1.3195,31.21681,3.63,0.989,5.38,0.49408,3013.139893
2014-02-10,3.58,4.253,4.659,1.76037,0.72342,5.24,17.66,3.41,7.8394,1.185,3.53,2.597,8.81,0.01,8.77828,2.81,14.56,1.71,1.544,3.15,2.62671,2.991,47.26,1.34324,31.52207,3.612,0.993,5.4,0.49408,3017.199951
2014-02-11,3.6,4.262,4.73,1.75218,0.72713,5.33,17.7,3.43,7.86451,1.181,3.539,2.578,8.88,0.01,8.91424,2.83,14.56,1.71,1.553,3.15,2.6637,3.01,47.53,1.33374,31.86343,3.674,1.011,5.46,0.49408,3029.100098
2014-02-12,3.58,4.298,4.739,1.74399,0.73084,5.27,17.71,3.45,7.84777,1.181,3.539,2.606,8.91,0.01,8.94824,2.73,14.58,1.71,1.549,3.14,2.6822,2.973,48.42,1.329,31.35143,3.674,1.011,5.46,0.49883,3035.449951
2014-02-13,3.58,4.173,4.819,1.75218,0.7197,5.31,17.8,3.42,7.80594,1.181,3.53,2.569,8.85,0.011,8.82927,2.74,14.69,1.724,1.553,3.19,2.6822,2.973,48.03,1.32425,31.42336,3.683,0.989,5.42,0.50358,3039.899902
2014-02-14,3.57,4.209,4.819,1.74399,0.72342,5.27,17.72,3.41,7.84777,1.177,3.522,2.606,8.78,0.01,8.86326,2.76,14.64,1.724,1.544,3.2,2.6637,2.945,48.47,1.3195,31.11801,3.701,0.989,5.45,0.49408,3038.709961
2014-02-17,3.58,4.209,4.757,1.75218,0.73084,5.29,18.18,3.42,7.9147,1.177,3.505,2.634,9.01,0.01,8.92274,2.76,14.74,1.746,1.54,3.21,2.7192,2.991,49.09,1.33849,33.58768,3.728,1.002,5.49,0.50833,3069.280029
2014-02-18,3.58,4.2,4.774,1.76856,0.72342,5.35,18.2,3.42,7.99,1.185,3.497,2.68,9,0.011,8.93124,2.74,14.71,1.737,1.549,3.19,2.7192,2.991,49.32,1.32425,33.58768,3.656,0.998,5.49,0.50358,3070.780029
2014-02-19,3.6,4.209,4.704,1.76037,0.72713,5.43,18.33,3.41,8.02347,1.189,3.455,2.708,9.01,0.011,8.90575,2.74,14.69,1.719,1.566,3.21,2.6822,3.037,50,1.31001,34.60252,3.648,0.998,5.54,0.52258,3088.790039
2014-02-20,3.6,4.173,4.81,1.76856,0.76051,5.37,18.44,3.38,8.0151,1.189,3.446,2.662,8.9,0.01,8.88025,2.68,14.77,1.737,1.574,3.2,2.6452,3.092,49.26,1.329,33.40809,3.603,1.002,5.63,0.52258,3086.639893
2014-02-21,3.62,4.182,4.819,1.75218,0.73084,5.43,18.61,3.41,8.07366,1.198,3.463,2.597,8.96,0.01,8.89725,2.7,14.83,1.733,1.595,3.22,2.65445,3.102,50.21,1.29103,34.68331,3.639,1.002,5.63,0.52258,3099.929932
2014-02-24,3.66,4.325,4.81,1.75218,0.73825,5.4,18.56,3.42,8.08203,1.206,3.488,2.615,8.88,0.01,8.87176,2.74,14.8,1.737,1.604,3.25,2.63596,3.12,50.48,1.28628,35.11442,3.656,1.007,5.63,0.52733,3105.840088
2014-02-25,3.69,4.316,4.819,1.76856,0.74567,5.51,18.61,3.44,8.05693,1.219,3.488,2.624,8.84,0.01,8.86326,2.73,14.83,1.737,1.608,3.26,2.62671,3.203,50.17,1.28628,34.01869,3.612,1.007,5.64,0.52733,3103.620117
2014-02-26,3.7,4.28,4.819,1.76037,0.74938,5.58,18.48,3.44,7.99,1.206,3.505,2.606,8.95,0.01,8.86326,2.69,14.62,1.728,1.617,3.25,2.61746,3.212,49.77,1.27204,33.23745,3.603,0.993,5.68,0.51308,3088.25
2014-02-27,3.69,4.289,4.872,1.76856,0.75309,5.56,18.44,3.44,8.0151,1.206,3.505,2.624,8.97,0.01,8.87176,2.67,14.57,1.741,1.625,3.26,2.63596,3.194,49.59,1.28628,34.20733,3.648,0.998,5.7,0.53683,3096.73999
2014-02-28,3.71,4.227,4.792,1.76856,0.76422,5.6,18.37,3.42,7.99836,1.236,3.505,2.634,9.01,0.011,8.89725,2.66,14.68,1.715,1.617,3.22,2.63596,3.175,52.1,1.27679,35.24009,3.674,0.998,5.62,0.52733,3110.780029
2014-03-03,3.67,4.244,4.721,1.76856,0.73455,5.53,18.21,3.38,7.90633,1.231,3.438,2.606,8.96,0.011,8.84626,2.62,14.56,1.715,1.651,3.18,2.60821,3.184,51.75,1.25305,34.38692,3.621,0.985,5.63,0.55584,3087.469971
2014-03-04,3.69,4.271,4.686,1.76856,0.77164,5.58,18.51,3.38,7.9147,1.227,3.438,2.606,8.94,0.012,8.88025,2.65,14.51,1.728,1.625,3.2,2.58046,3.184,52.01,1.2578,35.02458,3.63,0.993,5.66,0.55109,3104.709961
2014-03-05,3.71,4.244,4.65,1.77674,0.7939,5.58,18.29,3.38,7.8896,1.206,3.438,2.606,8.99,0.012,8.93974,2.65,14.4,1.737,1.617,3.18,2.59896,3.212,53.8,1.26255,35.92262,3.585,0.993,5.69,0.56059,3116.639893
2014-03-06,3.7,4.28,4.677,1.77674,0.7939,5.64,18.44,3.4,7.98163,1.223,3.463,2.615,9.1,0.012,8.99922,2.66,14.5,1.737,1.634,3.23,2.58971,3.258,52.99,1.27679,36.10221,3.576,0.989,5.71,0.57009,3129.169922
2014-03-07,3.73,4.406,4.695,1.77674,0.80874,5.57,18.28,3.4,7.94817,1.231,3.463,2.652,9.12,0.012,9.05021,2.67,14.42,1.737,1.625,3.23,2.61746,3.24,53.79,1.27204,35.96759,3.576,0.98,5.82,0.57009,3136.26001
2014-03-10,3.71,4.361,4.721,1.76856,0.80132,5.58,18.28,3.42,7.89797,1.24,3.413,2.624,9,0.012,9.04171,2.67,14.31,1.746,1.617,3.23,2.58046,3.24,54.05,1.26729,36.31781,3.576,0.954,5.79,0.55584,3126.629883
2014-03-11,3.71,4.379,4.695,1.76037,0.82358,5.54,18.22,3.41,7.90633,1.244,3.421,2.615,9.09,0.012,9.14369,2.67,14.26,1.737,1.612,3.22,2.56196,3.249,53.8,1.27204,35.48256,3.576,0.954,5.81,0.57484,3129.399902
2014-03-12,3.69,4.361,4.739,1.75218,0.7939,5.49,17.85,3.41,7.86451,1.24,3.413,2.624,8.97,0.012,9.03321,2.73,14.08,1.733,1.612,3.19,2.58046,3.194,52.94,1.2578,35.12338,3.558,0.936,5.71,0.57959,3097.429932
2014-03-13,3.71,4.28,4.668,1.75218,0.77906,5.54,17.9,3.41,7.82267,1.248,3.404,2.569,9.07,0.012,8.88025,2.73,14.04,1.737,1.612,3.17,2.57121,3.138,52.44,1.25305,35.09642,3.549,0.932,5.72,0.56534,3081.389893
2014-03-14,3.67,4.28,4.659,1.74399,0.78648,5.47,17.72,3.38,7.79757,1.244,3.388,2.569,8.89,0.012,8.88875,2.69,13.98,1.733,1.612,3.15,2.54347,3.12,52.91,1.24831,38.33845,3.54,0.932,5.66,0.55584,3073.719971
2014-03-17,3.66,4.325,4.633,1.76856,0.78277,5.45,17.81,3.41,7.82267,1.236,3.404,2.531,8.96,0.012,8.99922,2.73,14.14,1.719,1.617,3.16,2.56196,3.175,53.45,1.25305,37.84447,3.558,0.936,5.69,0.56534,3092.139893
2014-03-18,3.67,4.334,4.668,1.76856,0.79761,5.55,17.88,3.37,7.78921,1.244,3.379,2.485,8.95,0.012,9.02472,2.74,14.08,1.71,1.617,3.15,2.53422,3.194,53.71,1.24356,39.37121,3.549,0.919,5.73,0.56059,3093.840088
2014-03-19,3.67,4.352,4.642,1.76856,0.80132,5.58,17.98,3.35,7.78084,1.253,3.404,2.457,8.81,0.013,8.93974,2.72,14,1.71,1.608,3.15,2.51572,3.212,53.74,1.24831,38.80539,3.513,0.936,5.7,0.56059,3080.75
2014-03-20,3.65,4.307,4.553,1.75218,0.79019,5.5,17.95,3.33,7.73064,1.236,3.388,2.401,8.77,0.012,8.86326,2.7,13.92,1.701,1.587,3.13,2.51572,3.157,52.64,1.23882,37.5212,3.513,0.936,5.63,0.54634,3057.199951
2014-03-21,3.69,4.37,4.642,1.77674,0.79019,5.58,18.35,3.36,7.80594,1.24,3.388,2.438,9.03,0.012,8.99073,2.68,14.07,1.728,1.608,3.15,2.53422,3.157,50.66,1.24831,38.8414,3.567,0.932,5.6,0.53683,3073.389893
2014-03-24,3.71,4.307,4.748,1.76856,0.80132,5.57,18.59,3.37,7.86451,1.236,3.446,2.448,9.07,0.012,9.01622,2.74,14.28,1.733,1.608,3.18,2.57121,3.184,53.17,1.24831,38.85036,3.585,0.941,5.78,0.54634,3111.830078
2014-03-25,3.73,4.343,4.704,1.78493,0.81616,5.56,18.49,3.39,7.88124,1.244,3.438,2.392,9.05,0.012,9.05871,2.69,14.25,1.724,1.604,3.19,2.56196,3.184,52.89,1.23882,38.57197,3.567,0.919,5.83,0.53683,3104.169922
2014-03-26,3.74,4.325,4.81,1.8095,0.85697,5.59,18.88,3.44,7.99836,1.244,3.488,2.42,9.21,0.012,9.06721,2.72,14.39,1.741,1.608,3.23,2.57121,3.203,54.98,1.23882,39.50593,3.603,0.919,5.69,0.55584,3143.320068
2014-03-27,3.75,4.352,4.748,1.82587,0.89407,5.59,18.96,3.42,8.04857,1.261,3.48,2.42,9.42,0.012,9.15219,2.73,14.3,1.741,1.608,3.24,2.57121,3.194,56.44,1.24831,39.73944,3.603,0.928,5.78,0.55584,3162.459961
2014-03-28,3.74,4.316,4.819,1.84225,0.89777,5.69,19.02,3.44,7.95654,1.261,3.488,2.438,9.62,0.012,9.21167,2.71,14.29,1.737,1.612,3.26,2.60821,3.184,57.57,1.26255,40.14359,3.603,0.945,5.92,0.55109,3172.169922
2014-03-31,3.76,4.334,4.863,1.85044,0.87923,5.73,19.28,3.44,7.95654,1.253,3.522,2.466,9.7,0.012,9.25416,2.71,14.37,1.764,1.608,3.26,2.67295,3.184,57.55,1.26729,40.70932,3.621,0.95,5.91,0.54634,3188.620117
2014-04-01,3.78,4.388,4.792,1.85044,0.88665,5.72,19.36,3.45,7.99836,1.244,3.505,2.438,9.78,0.012,9.20317,2.76,14.55,1.772,1.612,3.26,2.69145,3.203,58.4,1.24831,41.1853,3.585,0.928,5.88,0.55109,3198.52002
2014-04-02,3.75,4.361,4.748,1.85044,0.93117,5.63,19.36,3.46,8.03184,1.244,3.488,2.41,9.62,0.012,9.21167,2.75,14.58,1.795,1.634,3.25,2.7192,3.203,57.57,1.24356,41.10451,3.594,0.972,5.82,0.55584,3192.780029
2014-04-03,3.79,4.37,4.819,1.86681,0.97569,5.71,19.45,3.48,8.08203,1.261,3.522,2.448,9.89,0.012,9.18618,2.74,14.67,1.804,1.664,3.28,2.73769,3.203,56.89,1.2578,42.3887,3.612,0.998,6.03,0.56059,3220.060059
2014-04-04,3.73,4.361,4.757,1.86681,0.94971,5.67,19.33,3.48,8.12386,1.295,3.513,2.448,9.95,0.012,9.28815,2.73,14.71,1.804,1.664,3.26,2.73769,3.212,56.48,1.24831,42.88268,3.603,1.002,5.92,0.56059,3212.719971
2014-04-07,3.75,4.388,4.739,1.875,0.90519,5.68,19.19,3.49,8.09877,1.29,3.513,2.438,9.79,0.012,9.27965,2.74,14.64,1.804,1.664,3.23,2.73769,3.203,56.1,1.23407,42.29895,3.603,0.976,5.97,0.54634,3193.590088
2014-04-08,3.75,4.406,4.783,1.875,0.94971,5.71,19.47,3.53,8.09877,1.295,3.505,2.382,9.83,0.012,9.28815,2.71,14.64,1.759,1.664,3.27,2.75619,3.212,55.76,1.24356,43.60114,3.674,0.998,5.95,0.56059,3204.090088
2014-04-09,3.78,4.379,4.748,1.88319,0.91632,5.73,19.44,3.53,8.12386,1.32,3.488,2.392,9.71,0.012,9.34764,2.72,14.66,1.768,1.689,3.26,2.75619,3.203,57.02,1.24831,43.28683,3.665,0.989,6.04,0.57959,3209.919922
2014-04-10,3.78,4.406,4.748,1.875,0.92003,5.74,19.51,3.53,8.09877,1.307,3.488,2.41,9.91,0.012,9.44961,2.72,14.76,1.777,1.672,3.28,2.72845,3.184,55.02,1.25305,40.74524,3.665,0.98,6.11,0.56534,3203.580078
2014-04-11,3.78,4.37,4.73,1.85044,0.93488,5.68,19.51,3.51,8.04857,1.341,3.505,2.382,9.81,0.012,9.45811,2.71,14.69,1.786,1.672,3.24,2.7007,3.175,55.34,1.24831,41.70616,3.639,0.967,6.19,0.56059,3198.219971
2014-04-14,3.7,4.388,4.774,1.86681,0.91632,5.71,19.61,3.54,8.0653,1.337,3.505,2.392,9.82,0.012,9.4921,2.71,14.78,1.786,1.668,3.25,2.7007,3.138,55.92,1.25305,42.52341,3.63,0.958,6.33,0.55584,3214.830078
2014-04-15,3.7,4.415,4.872,1.89956,0.93117,5.78,19.8,3.53,8.04857,1.354,3.513,2.476,9.9,0.012,9.46661,2.7,14.88,1.804,1.689,3.31,2.87643,3.175,56.38,1.25305,42.65813,3.665,0.958,6.33,0.56059,3246.320068
2014-04-16,3.68,4.37,4.854,1.89956,0.946,5.79,19.68,3.55,8.0653,1.379,3.522,2.513,9.95,0.012,9.50909,2.72,14.96,1.795,1.693,3.32,2.89493,3.184,56.52,1.25305,42.13727,3.656,0.958,6.28,0.57484,3253.199951
2014-04-17,3.69,4.432,4.783,1.91593,0.93117,5.8,19.66,3.55,8.07366,1.379,3.522,2.569,10,0.012,9.33914,2.74,15.02,1.821,1.71,3.32,2.94117,3.175,56.53,1.24831,43.3137,3.665,0.958,6.25,0.57959,3253.800049
2014-04-21,3.69,4.415,4.819,1.90775,0.93858,5.81,19.62,3.56,8.03184,1.345,3.496,2.541,10.12,0.012,9.28815,2.75,14.98,1.839,1.693,3.32,2.96892,3.184,56.57,1.26255,43.36762,3.674,0.963,6.27,0.57484,3255.830078
2014-04-22,3.71,4.388,4.872,1.93231,0.94971,5.95,20,3.57,8.07366,1.354,3.53,2.55,10.56,0.012,9.35613,2.76,15.02,1.839,1.693,3.33,2.99667,3.194,56.53,1.28153,43.55617,3.692,0.989,6.24,0.57484,3277.530029
2014-04-23,3.7,4.397,4.801,1.90775,0.946,5.98,19.82,3.57,8.04857,1.345,3.522,2.569,10.58,0.012,9.28625,2.77,14.93,1.804,1.676,3.31,2.96892,3.212,56.48,1.28153,43.61905,3.683,0.972,6.18,0.57959,3258.01001
2014-04-24,3.71,4.388,4.89,1.92412,0.946,6.17,20.13,3.59,8.21488,1.35,3.53,2.597,10.66,0.012,9.2513,2.81,15.02,1.857,1.693,3.36,3.02441,3.23,56.61,1.28628,43.96927,3.683,0.989,6.28,0.58434,3283.929932
2014-04-25,3.69,4.37,4.916,1.90322,0.93488,6.04,20,3.57,8.19784,1.337,3.513,2.587,10.56,0.012,9.18142,2.81,14.93,1.866,1.681,3.35,2.99667,3.23,56.57,1.26729,44.01424,3.674,0.976,6.25,0.57484,3267.570068
2014-04-28,3.72,4.388,4.898,1.91984,0.93117,6,19.72,3.48,8.20231,1.333,3.48,2.559,10.56,0.023,9.19015,2.81,14.86,1.875,1.689,3.37,2.95042,3.212,56.23,1.2578,42.65813,3.638,0.958,6.27,0.57009,3242.709961
2014-04-29,3.76,4.325,4.916,1.8949,0.92375,6,19.3,3.5,8.21967,1.328,3.513,2.587,10.63,0.024,9.2251,2.8,14.96,1.884,1.698,3.38,2.95967,3.129,56.06,1.26255,41.796,3.665,0.972,6.34,0.57503,3237.73999
2014-04-30,3.75,4.289,4.889,1.90322,0.95342,6.01,19.83,3.47,8.3759,1.35,3.522,2.652,10.47,0.024,9.19889,2.82,15.05,1.884,1.72,3.42,2.95967,3.129,56.84,1.2578,42.12831,3.692,0.967,6.39,0.58461,3264.709961
2014-05-02,3.77,4.298,4.88,1.94477,0.95342,6.03,19.59,3.51,8.43666,1.371,3.539,2.615,10.54,0.024,9.26004,2.85,15.26,1.874,1.733,3.39,2.97864,3.106,56.07,1.25305,41.30201,3.683,0.98,6.21,0.5894,3252.550049
2014-05-05,3.76,4.298,4.871,1.94477,0.946,6.04,19.55,3.49,8.43666,1.366,3.539,2.597,10.42,0.024,9.21636,2.86,15.26,1.856,1.724,3.38,2.9407,3.115,56.07,1.25305,40.36805,3.602,0.998,6.21,0.5894,3241.600098
2014-05-06,3.77,4.325,4.898,1.9614,0.946,6.14,19.69,3.5,8.4193,1.358,3.547,2.587,10.53,0.025,9.23383,2.86,15.22,1.856,1.733,3.37,2.9407,3.106,56.4,1.28653,40.20637,3.602,1.007,6.17,0.58461,3245.560059
2014-05-07,3.8,4.361,4.916,1.9614,0.92375,6.07,19.68,3.49,8.45402,1.375,3.539,2.559,10.42,0.024,9.24257,2.85,15.12,1.829,1.741,3.37,2.9407,3.087,56.34,1.27219,39.87416,3.583,1.011,6.14,0.57503,3236.429932
2014-05-08,3.8,4.37,4.916,1.95309,0.92746,6.21,20.05,3.51,8.4627,1.362,3.539,2.578,10.53,0.025,9.28625,2.85,15.15,1.847,1.741,3.4,2.9407,3.125,55.65,1.27697,39.83824,3.593,1.015,6.06,0.57023,3247.689941
2014-05-09,3.82,4.379,4.916,1.9614,0.92746,6.21,20.46,3.49,8.4627,1.354,3.53,2.559,10.55,0.025,9.32119,2.84,15.18,1.847,1.733,3.42,2.91224,3.003,55.93,1.27219,39.09283,3.602,1.011,6.17,0.56544,3252.129883
2014-05-12,3.84,4.397,4.907,1.9697,0.92149,6.25,20.05,3.44,8.41062,1.354,3.513,2.55,10.42,0.024,9.27751,2.86,15.06,1.92,1.741,3.37,2.88378,2.984,54.74,1.2674,39.49697,3.574,1.011,6.32,0.57503,3222.429932
2014-05-14,3.86,4.397,4.971,1.9614,0.92898,6.3,20.32,3.47,8.41062,1.358,3.531,2.624,10.44,0.024,9.3474,2.86,15.2,2.001,1.741,3.43,2.96916,3.012,56.04,1.2674,41.04163,3.62,1.029,6.33,0.58461,3259.090088
2014-05-15,3.88,4.406,4.962,1.99464,0.91774,6.32,20.69,3.46,8.40194,1.358,3.548,2.652,10.25,0.025,9.30372,2.84,15.25,2.056,1.75,3.44,2.96916,3.012,56.19,1.28175,41.88981,3.62,1.029,6.37,0.57503,3272.48999
2014-05-16,3.86,4.406,4.907,1.98633,0.94771,6.28,20.51,3.43,8.36723,1.392,3.548,2.624,10.01,0.025,9.23383,2.86,15.24,2.065,1.75,3.44,2.95967,2.994,56.02,1.28175,40.89066,3.593,1.034,6.43,0.56065,3262.590088
2014-05-19,3.86,4.415,4.925,1.97802,0.98517,6.28,20.55,3.44,8.4193,1.375,3.548,2.643,9.94,0.025,9.2251,2.86,15.24,2.092,1.75,3.43,2.96916,3.022,55.29,1.27697,41.42228,3.611,1.025,6.35,0.55107,3262.429932
2014-05-20,3.88,4.432,4.962,1.9697,0.97768,6.28,20.62,3.44,8.40194,1.366,3.565,2.643,9.98,0.024,9.2513,2.88,15.23,2.155,1.75,3.46,2.95967,2.994,54.92,1.28175,41.00987,3.583,1.029,6.38,0.54627,3265.469971
2014-05-21,3.87,4.432,4.925,2.01126,0.97393,6.3,20.46,3.44,8.4193,1.366,3.539,2.606,10,0.024,9.31245,2.86,15.38,2.083,1.759,3.45,2.97864,2.984,54.37,1.27219,41.24821,3.611,1.048,6.4,0.54627,3261.780029
2014-05-22,3.87,4.45,4.916,1.98633,0.97393,6.3,20.38,3.44,8.41062,1.375,3.556,2.578,10.04,0.024,9.32119,2.78,15.34,2.037,1.75,3.46,3.01659,3.031,55.56,1.27219,41.24821,3.638,1.038,6.34,0.56065,3265.659912
2014-05-23,3.84,4.432,4.916,1.98633,0.98143,6.36,20.37,3.45,8.41062,1.409,3.556,2.615,10.15,0.025,9.35613,2.75,15.37,2.155,1.759,3.43,3.04504,3.012,55.66,1.27219,41.55978,3.656,1.038,6.46,0.55107,3278.02002
2014-05-26,3.84,4.432,4.916,2.00295,0.98891,6.34,20.5,3.45,8.40194,1.396,3.556,2.615,10.15,0.025,9.3474,2.74,15.36,2.092,1.759,3.46,3.01659,3.031,55.99,1.27219,41.30315,3.683,1.034,6.43,0.55107,3282.879883
2014-05-27,3.84,4.415,4.871,1.98633,1.0039,6.34,20.15,3.46,8.38459,1.4,3.582,2.587,10.16,0.025,9.3474,2.76,15.26,2.128,1.784,3.46,2.97864,3.04,56.11,1.2674,41.52311,3.683,1.029,6.28,0.55107,3274.060059
2014-05-28,3.82,4.441,4.907,2.02788,1.02263,6.33,20.09,3.44,8.35854,1.409,3.582,2.624,10.13,0.026,9.31245,2.78,15.25,2.137,1.759,3.42,3.01659,3.031,55.94,1.2674,41.15651,3.683,1.048,6.31,0.54627,3271.840088
